experiment_id,dataset,model,beta,corruption,severity,accuracy,mean_confidence,mean_entropy
cifar10_vib_beta_0_3,cifar10,vib,0.3,contrast,0.0,0.6394,0.4239345083236694,1.5906181480407715
cifar10_vib_beta_0_3,cifar10,vib,0.3,contrast,0.1,0.6288,0.41553887214660645,1.6090483343124389
cifar10_vib_beta_0_3,cifar10,vib,0.3,contrast,0.2,0.6081,0.4028444858551025,1.6382423053741455
cifar10_vib_beta_0_3,cifar10,vib,0.3,contrast,0.3,0.5667,0.38545855283737185,1.6798718955993652
cifar10_vib_beta_0_3,cifar10,vib,0.3,contrast,0.4,0.5033,0.36115355176925656,1.7362689781188965
cifar10_vib_beta_1,cifar10,vib,1.0,gaussian,0.0,0.2615,0.10071967412233353,2.3025758071899416
cifar10_vib_beta_1,cifar10,vib,1.0,gaussian,0.1,0.228,0.1006216694355011,2.302576326751709
cifar10_vib_beta_1,cifar10,vib,1.0,gaussian,0.2,0.1697,0.1006088139295578,2.3025758892059325
cifar10_vib_beta_1,cifar10,vib,1.0,gaussian,0.3,0.1411,0.10062473551034927,2.302575567626953
cifar10_vib_beta_1,cifar10,vib,1.0,gaussian,0.4,0.1233,0.10064590373039245,2.3025751609802247
cifar10_vib_beta_1,cifar10,vib,1.0,salt_pepper,0.0,0.2615,0.10071967412233353,2.3025758071899416
cifar10_vib_beta_1,cifar10,vib,1.0,salt_pepper,0.1,0.2289,0.1006502273797989,2.3025758338928224
cifar10_vib_beta_1,cifar10,vib,1.0,salt_pepper,0.2,0.1918,0.10062770302295684,2.3025756717681887
cifar10_vib_beta_1,cifar10,vib,1.0,salt_pepper,0.3,0.1693,0.1006220769405365,2.302575570678711
cifar10_vib_beta_1,cifar10,vib,1.0,salt_pepper,0.4,0.1495,0.10062374312877655,2.3025754875183106
cifar10_vib_beta_1,cifar10,vib,1.0,blur,0.0,0.2615,0.10071967412233353,2.3025758071899416
cifar10_vib_beta_1,cifar10,vib,1.0,blur,0.1,0.2055,0.10066973965168,2.3025772663116455
cifar10_vib_beta_1,cifar10,vib,1.0,blur,0.2,0.2055,0.10066973965168,2.3025772663116455
cifar10_vib_beta_1,cifar10,vib,1.0,blur,0.3,0.1467,0.10065682234764099,2.3025776695251463
cifar10_vib_beta_1,cifar10,vib,1.0,blur,0.4,0.1467,0.10065682234764099,2.3025776695251463
cifar10_vib_beta_1,cifar10,vib,1.0,contrast,0.0,0.2615,0.10071967412233353,2.3025758071899416
cifar10_vib_beta_1,cifar10,vib,1.0,contrast,0.1,0.2592,0.10071198600530624,2.3025760421752928
cifar10_vib_beta_1,cifar10,vib,1.0,contrast,0.2,0.2544,0.10070074113607407,2.302576326751709
cifar10_vib_beta_1,cifar10,vib,1.0,contrast,0.3,0.2411,0.100685968542099,2.3025766681671143
cifar10_vib_beta_1,cifar10,vib,1.0,contrast,0.4,0.2182,0.10067038171291351,2.302577009963989
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,gaussian,0.0,0.905,0.9216399921417237,0.21026632442474366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,gaussian,0.1,0.8557,0.8797958751678466,0.3253300682067871
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,gaussian,0.2,0.6537,0.8183988492965698,0.5048523055076599
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,gaussian,0.3,0.4429,0.802070591545105,0.5538702011108398
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,gaussian,0.4,0.2939,0.8078129127502441,0.5296134442329407
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,salt_pepper,0.0,0.905,0.9216399921417237,0.21026632442474366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,salt_pepper,0.1,0.7933,0.8830480051040649,0.3053068969726562
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,salt_pepper,0.2,0.6726,0.8668016540527343,0.3520327757835388
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,salt_pepper,0.3,0.5709,0.8593906771659852,0.3777211000919342
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,salt_pepper,0.4,0.4876,0.8551806795120239,0.3901632745742798
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,blur,0.0,0.905,0.9216399921417237,0.21026632442474366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,blur,0.1,0.8587,0.8252249750137329,0.48762880697250366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,blur,0.2,0.8587,0.8252249750137329,0.48762880697250366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,blur,0.3,0.6696,0.6508426023483276,0.9555756471633912
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,blur,0.4,0.6696,0.6508426023483276,0.9555756471633912
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,contrast,0.0,0.905,0.9216399921417237,0.21026632442474366
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,contrast,0.1,0.8599,0.8436978594779968,0.4416078078269958
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,contrast,0.2,0.6905,0.7359082915306091,0.7236900924682618
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,contrast,0.3,0.6044,0.6963119951248169,0.8353699078559875
fashion_mnist_cnn_baseline,fashion_mnist,cnn,0.0,contrast,0.4,0.5071,0.6740544536590576,0.9114471622467041
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,gaussian,0.0,0.9153,0.931485879611969,0.186162900018692
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,gaussian,0.1,0.8721,0.8713038387298584,0.36174139575958253
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,gaussian,0.2,0.6134,0.7568955817222596,0.6922732103347778
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,gaussian,0.3,0.3468,0.7537406001091004,0.7057926872253418
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,gaussian,0.4,0.2183,0.7957028776168823,0.579359762763977
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,salt_pepper,0.0,0.9153,0.931485879611969,0.186162900018692
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,salt_pepper,0.1,0.7768,0.8652947910308838,0.3621110249996185
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,salt_pepper,0.2,0.5924,0.8277300813674927,0.46653032064437866
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,salt_pepper,0.3,0.448,0.8215915149688721,0.4857414222717285
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,salt_pepper,0.4,0.3581,0.8272072052001953,0.4704763466835022
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,blur,0.0,0.9153,0.931485879611969,0.186162900018692
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,blur,0.1,0.8611,0.8417899215698242,0.46430657620429994
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,blur,0.2,0.8611,0.8417899215698242,0.46430657620429994
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,blur,0.3,0.6826,0.6746801306724548,0.9610049209594727
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,blur,0.4,0.6826,0.6746801306724548,0.9610049209594727
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,contrast,0.0,0.9153,0.931485879611969,0.186162900018692
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,contrast,0.1,0.8716,0.8341971542358398,0.4862684170722961
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,contrast,0.2,0.6937,0.7139390710830689,0.8235890768051147
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,contrast,0.3,0.6059,0.6681467510223389,0.9733489505767823
fashion_mnist_vib_beta_0,fashion_mnist,vib,0.0,contrast,0.4,0.5115,0.6335196263313293,1.0960624282836915
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,gaussian,0.0,0.915,0.934141655921936,0.18126953518390657
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,gaussian,0.1,0.8728,0.8659705438613892,0.3927187482833862
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,gaussian,0.2,0.5568,0.7334580451965332,0.7732136070251465
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,gaussian,0.3,0.276,0.7651663224220275,0.6866420299530029
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,gaussian,0.4,0.1756,0.8201281879425049,0.5210120346069336
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,salt_pepper,0.0,0.915,0.934141655921936,0.18126953518390657
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,salt_pepper,0.1,0.7568,0.8563154830932617,0.39365411977767945
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,salt_pepper,0.2,0.5393,0.820986647605896,0.490862180185318
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,salt_pepper,0.3,0.384,0.8288728988647461,0.4728037926197052
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,salt_pepper,0.4,0.2914,0.8432959617614746,0.43486568489074706
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,blur,0.0,0.915,0.934141655921936,0.18126953518390657
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,blur,0.1,0.8629,0.8448808650016785,0.4575492890357971
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,blur,0.2,0.8629,0.8448808650016785,0.4575492890357971
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,blur,0.3,0.6964,0.6802437644958496,0.9470840703964234
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,blur,0.4,0.6964,0.6802437644958496,0.9470840703964234
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,contrast,0.0,0.915,0.934141655921936,0.18126953518390657
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,contrast,0.1,0.8596,0.8207053709983826,0.5373810314655304
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,contrast,0.2,0.7078,0.7037402980804444,0.8576766548156738
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,contrast,0.3,0.6209,0.6507341752052307,1.0191549176216126
fashion_mnist_vib_beta_1em05,fashion_mnist,vib,1e-05,contrast,0.4,0.5241,0.6057042911529541,1.1568975082397461
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,gaussian,0.0,0.9157,0.9345489151954651,0.18101975679397583
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,gaussian,0.1,0.8694,0.8682761522293091,0.3938647660255432
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,gaussian,0.2,0.565,0.7270697779655456,0.8035888909339904
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,gaussian,0.3,0.2499,0.7930411583900452,0.6243552186965943
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,gaussian,0.4,0.1511,0.883295724773407,0.3631083800315857
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,salt_pepper,0.0,0.9157,0.9345489151954651,0.18101975679397583
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,salt_pepper,0.1,0.7613,0.8486332732200622,0.42133222336769105
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,salt_pepper,0.2,0.5341,0.815158401966095,0.5139712545394898
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,salt_pepper,0.3,0.3797,0.8286042266845703,0.47918141422271726
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,salt_pepper,0.4,0.2758,0.851977394771576,0.41698233375549315
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,blur,0.0,0.9157,0.9345489151954651,0.18101975679397583
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,blur,0.1,0.8639,0.8474203431129456,0.4586920551776886
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,blur,0.2,0.8639,0.8474203431129456,0.4586920551776886
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,blur,0.3,0.6878,0.6723151400566101,0.956221559715271
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,blur,0.4,0.6878,0.6723151400566101,0.956221559715271
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,contrast,0.0,0.9157,0.9345489151954651,0.18101975679397583
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,contrast,0.1,0.8401,0.8104219201087952,0.5705087638854981
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,contrast,0.2,0.6465,0.700166586971283,0.8851436649322509
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,contrast,0.3,0.5518,0.6607716089248657,1.016682904624939
fashion_mnist_vib_beta_3em05,fashion_mnist,vib,3e-05,contrast,0.4,0.4589,0.6302691854476928,1.1181701316833497
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,gaussian,0.0,0.9149,0.9354278978347779,0.1764218297958374
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,gaussian,0.1,0.8646,0.8656913856506347,0.40391324911117554
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,gaussian,0.2,0.5782,0.7444061790466309,0.7565080106735229
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,gaussian,0.3,0.3338,0.748163934803009,0.7306305511474609
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,gaussian,0.4,0.1984,0.8024026586532593,0.5748925810813904
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,salt_pepper,0.0,0.9149,0.9354278978347779,0.1764218297958374
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,salt_pepper,0.1,0.7413,0.8510268114089966,0.4134650388717651
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,salt_pepper,0.2,0.5296,0.8122421440124512,0.5213851764678955
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,salt_pepper,0.3,0.3934,0.8126162275314331,0.5208284566879272
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,salt_pepper,0.4,0.3023,0.8217402975082397,0.49321881656646727
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,blur,0.0,0.9149,0.9354278978347779,0.1764218297958374
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,blur,0.1,0.8627,0.8509007308006287,0.4500574739456177
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,blur,0.2,0.8627,0.8509007308006287,0.4500574739456177
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,blur,0.3,0.6696,0.6782426051139832,0.9476319142341614
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,blur,0.4,0.6696,0.6782426051139832,0.9476319142341614
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,contrast,0.0,0.9149,0.9354278978347779,0.1764218297958374
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,contrast,0.1,0.8362,0.8116413543701172,0.584860560798645
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,contrast,0.2,0.6197,0.7218680316925049,0.8505344552993774
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,contrast,0.3,0.5474,0.6987488670349121,0.9341776739120483
fashion_mnist_vib_beta_0_0001,fashion_mnist,vib,0.0001,contrast,0.4,0.4749,0.686051169872284,0.9814980511665344
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,gaussian,0.0,0.9194,0.9381595975875855,0.17169581553936006
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,gaussian,0.1,0.8647,0.8678502380371094,0.40495435481071473
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,gaussian,0.2,0.5606,0.7320871887207031,0.801394400882721
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,gaussian,0.3,0.3185,0.7227903884887695,0.8073460331916809
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,gaussian,0.4,0.2102,0.7573900085449219,0.6988708749771119
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,salt_pepper,0.0,0.9194,0.9381595975875855,0.17169581553936006
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,salt_pepper,0.1,0.7421,0.8546164457321167,0.41226228532791137
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,salt_pepper,0.2,0.5429,0.8115079235076904,0.5313548167228699
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,salt_pepper,0.3,0.4043,0.8081692448616028,0.5422017202377319
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,salt_pepper,0.4,0.3189,0.812544006061554,0.5281744713783264
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,blur,0.0,0.9194,0.9381595975875855,0.17169581553936006
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,blur,0.1,0.8599,0.8449089008331299,0.47168092861175537
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,blur,0.2,0.8599,0.8449089008331299,0.47168092861175537
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,blur,0.3,0.6552,0.6727473237991333,0.958451191329956
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,blur,0.4,0.6552,0.6727473237991333,0.958451191329956
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,contrast,0.0,0.9194,0.9381595975875855,0.17169581553936006
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,contrast,0.1,0.8182,0.8081000448226928,0.5716207683563233
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,contrast,0.2,0.6204,0.7137446088790893,0.8244519856452942
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,contrast,0.3,0.5339,0.6790441089630127,0.9293213781356812
fashion_mnist_vib_beta_0_0003,fashion_mnist,vib,0.0003,contrast,0.4,0.4594,0.6503144226074219,1.0148585193634032
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,gaussian,0.0,0.9176,0.9410978385925293,0.16660690593719482
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,gaussian,0.1,0.8517,0.8674375952720642,0.4099775867462158
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,gaussian,0.2,0.5384,0.7474286493301392,0.7749902302742004
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,gaussian,0.3,0.2995,0.7464552083969116,0.769091284751892
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,gaussian,0.4,0.1966,0.7770098258972168,0.6695997150421142
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,salt_pepper,0.0,0.9176,0.9410978385925293,0.16660690593719482
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,salt_pepper,0.1,0.7434,0.8597783906936646,0.40013408260345457
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,salt_pepper,0.2,0.547,0.8153961654663086,0.5303855590820312
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,salt_pepper,0.3,0.4164,0.8078258396148682,0.5553813602447509
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,salt_pepper,0.4,0.3381,0.8131894510269165,0.5420041536331177
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,blur,0.0,0.9176,0.9410978385925293,0.16660690593719482
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,blur,0.1,0.8559,0.8591578647613526,0.41986621222496034
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,blur,0.2,0.8559,0.8591578647613526,0.41986621222496034
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,blur,0.3,0.651,0.723396581363678,0.8202471036911011
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,blur,0.4,0.651,0.723396581363678,0.8202471036911011
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,contrast,0.0,0.9176,0.9410978385925293,0.16660690593719482
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,contrast,0.1,0.8466,0.8253306741714478,0.5506834080696106
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,contrast,0.2,0.6693,0.734665038394928,0.8091025707244873
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,contrast,0.3,0.5532,0.7043946083068847,0.905218631362915
fashion_mnist_vib_beta_0_001,fashion_mnist,vib,0.001,contrast,0.4,0.4113,0.6994823095321655,0.9159097986221314
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,gaussian,0.0,0.9198,0.941420522403717,0.16606927905082702
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,gaussian,0.1,0.8561,0.8639655335426331,0.4277288299560547
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,gaussian,0.2,0.5617,0.7023700117111206,0.901114073085785
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,gaussian,0.3,0.3016,0.6875109910964966,0.9151325256347657
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,gaussian,0.4,0.1997,0.7236342494964599,0.797094214630127
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,salt_pepper,0.0,0.9198,0.941420522403717,0.16606927905082702
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,salt_pepper,0.1,0.7663,0.8575631217956543,0.4085624765396118
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,salt_pepper,0.2,0.5779,0.7948013772964477,0.5884657829284669
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,salt_pepper,0.3,0.4486,0.7727939060211182,0.6498906866073608
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,salt_pepper,0.4,0.3578,0.7605944988250732,0.6808233622550964
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,blur,0.0,0.9198,0.941420522403717,0.16606927905082702
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,blur,0.1,0.8591,0.8671698088645935,0.4060655766487122
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,blur,0.2,0.8591,0.8671698088645935,0.4060655766487122
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,blur,0.3,0.6349,0.6969682609558105,0.9053454021453857
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,blur,0.4,0.6349,0.6969682609558105,0.9053454021453857
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,contrast,0.0,0.9198,0.941420522403717,0.16606927905082702
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,contrast,0.1,0.8418,0.8338524539947509,0.5311912879943848
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,contrast,0.2,0.7284,0.7413359269142151,0.8194624466896057
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,contrast,0.3,0.6513,0.6740716863632202,1.0169932926177978
fashion_mnist_vib_beta_0_003,fashion_mnist,vib,0.003,contrast,0.4,0.5627,0.6141586433410644,1.18047593460083
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,gaussian,0.0,0.9217,0.9501507513046265,0.14157090067863465
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,gaussian,0.1,0.867,0.8915273283958435,0.3468515193462372
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,gaussian,0.2,0.6009,0.7363290258407593,0.824664554309845
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,gaussian,0.3,0.3118,0.7239787873268128,0.8547325218200683
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,gaussian,0.4,0.1814,0.7930964460372925,0.6591475323677063
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,salt_pepper,0.0,0.9217,0.9501507513046265,0.14157090067863465
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,salt_pepper,0.1,0.8068,0.888576738166809,0.3267376475334168
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,salt_pepper,0.2,0.6446,0.8300332370758057,0.5044806285858154
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,salt_pepper,0.3,0.4991,0.8012542468070983,0.5948473298072815
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,salt_pepper,0.4,0.3868,0.7938023366928101,0.6194205381393433
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,blur,0.0,0.9217,0.9501507513046265,0.14157090067863465
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,blur,0.1,0.8513,0.8877427434921265,0.3302068601608276
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,blur,0.2,0.8513,0.8877427434921265,0.3302068601608276
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,blur,0.3,0.6379,0.7587885158538819,0.6920122170448303
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,blur,0.4,0.6379,0.7587885158538819,0.6920122170448303
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,contrast,0.0,0.9217,0.9501507513046265,0.14157090067863465
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,contrast,0.1,0.8389,0.8418504338264465,0.4894543007850647
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,contrast,0.2,0.721,0.761679151725769,0.721518350982666
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,contrast,0.3,0.6043,0.7092110683441162,0.8687025871276856
fashion_mnist_vib_beta_0_01,fashion_mnist,vib,0.01,contrast,0.4,0.449,0.69379900598526,0.9160827034950256
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,gaussian,0.0,0.9229,0.9515757157325745,0.14388500547409058
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,gaussian,0.1,0.8454,0.8776557107925415,0.38944577765464783
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,gaussian,0.2,0.4926,0.7403335584640502,0.8083167673110961
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,gaussian,0.3,0.2289,0.7947081937789917,0.6560296915054321
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,gaussian,0.4,0.1324,0.87983975315094,0.4099651025772095
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,salt_pepper,0.0,0.9229,0.9515757157325745,0.14388500547409058
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,salt_pepper,0.1,0.7605,0.853047989654541,0.4294250191688538
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,salt_pepper,0.2,0.5466,0.7896923228263855,0.6206386684417725
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,salt_pepper,0.3,0.4009,0.7786233291625977,0.6612476999282837
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,salt_pepper,0.4,0.2966,0.7930698419570923,0.6255754434585571
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,blur,0.0,0.9229,0.9515757157325745,0.14388500547409058
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,blur,0.1,0.8395,0.893397402381897,0.3187121526241303
fashion_mnist_vib_beta_0_03,fashion_mnist,vib,0.03,blur,0.2,0.8395,0.893397402381897,0.3187121526241303
